КодКатегории,ЧастотаПродаж,Цена,ДлинаЕд,ДлинаЕд.1,ШиринаЕд,ШиринаЕд.1,ВысотаЕд,ВысотаЕд.1,Остаток,ВсегоТовара,Количество,НаВитрине,Транзит,Транзит.1,НаСкладе
MA10192,0.020441333,3699.0,0.1500000059604644,0,0.1000000014901161,0,0.050000000745058,0,,0,,0,,0,0.0
MA00327,0.004130727,1299.0,0.0,0,0.0,0,0.0,0,1.0,0,1.0,0,0.0,0,0.0
GF19436,0.0037288906,,0.25,0,0.2199999988079071,0,0.2599999904632568,0,,0,,0,,0,0.0
GF18259,1.0766635e-06,1550.0,0.2199999988079071,0,0.1299999952316284,0,0.0299999993294477,0,,0,,0,,0,0.0
MA76021,1.1099781e-06,1999.0,,0,,0,,0,1.0,0,1.0,0,0.0,0,0.0
MA00333,0.011914498,399.0,0.2000000029802322,0,0.2000000029802322,0,0.0700000002980232,0,,0,,0,,0,0.0
GF21566,0.0036460974,2799.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18134,0.005040766,1799.0,0.2899999916553497,0,0.050000000745058,0,0.2049999982118606,0,,0,,0,,0,0.0
GF30129,1.0642494e-06,199.0,0.1800000071525573,0,0.1000000014901161,0,0.0049999998882412,0,,0,,0,,0,0.0
GF30129,1.0642494e-06,210.0,0.1800000071525573,0,0.1000000014901161,0,0.0049999998882412,0,,0,,0,,0,0.0
GF30129,1.0642494e-06,199.0,0.1800000071525573,0,0.1000000014901161,0,0.0049999998882412,0,,0,,0,,0,0.0
GF30129,1.0642494e-06,199.0,0.1800000071525573,0,0.1000000014901161,0,0.0049999998882412,0,,0,,0,,0,0.0
GF30129,1.0642494e-06,210.0,0.1800000071525573,0,0.1000000014901161,0,0.0049999998882412,0,,0,,0,,0,0.0
GF30129,1.0642494e-06,210.0,0.1800000071525573,0,0.1000000014901161,0,0.0049999998882412,0,,0,,0,,0,0.0
GF30129,1.0642494e-06,180.0,0.1800000071525573,0,0.1000000014901161,0,0.0049999998882412,0,,0,,0,,0,0.0
GF30129,1.0642494e-06,199.0,0.1800000071525573,0,0.1000000014901161,0,0.0049999998882412,0,,0,,0,,0,0.0
GF30129,1.0642494e-06,199.0,0.1800000071525573,0,0.1000000014901161,0,0.0049999998882412,0,,0,,0,,0,0.0
GF30129,1.0642494e-06,199.0,0.1800000071525573,0,0.1000000014901161,0,0.0049999998882412,0,,0,,0,,0,0.0
MA76021,0.008875366,2499.0,0.2000000029802322,0,0.0099999997764825,0,0.1500000059604644,0,,0,,0,,0,0.0
GF27450,9.72417e-07,1999.0,0.1899999976158142,0,0.1299999952316284,0,0.0700000002980232,0,,0,,0,,0,0.0
GF20759,1.0374856e-06,7999.0,0.2599999904632568,0,0.1850000023841858,0,0.3799999952316284,0,,0,,0,,0,0.0
GF18250,1.0732556e-06,124999.0,,0,,0,,0,,0,,0,,0,0.0
MA09487,0.013581338,53999.0,,0,,0,,0,0.0,0,0.0,0,1.0,0,0.0
EY80857,0.020472895,2299.0,0.0729999989271164,0,0.0419999994337558,0,0.1110000014305114,0,,0,,0,,0,0.0
EY37862,0.0009401618,7699.0,0.2049999982118606,0,0.1000000014901161,0,0.1299999952316284,0,,0,,0,,0,0.0
GF18255,0.028760001,17999.0,0.2549999952316284,0,0.1749999970197677,0,0.0399999991059303,0,0.0,0,,0,0.0,0,0.0
GF21566,0.0036460974,2999.0,0.0649999976158142,0,0.1650000065565109,0,0.2000000029802322,0,,0,,0,,0,0.0
GF24360,1.0295698e-06,32999.0,0.4699999988079071,0,0.2599999904632568,0,0.5,0,,0,,0,,0,0.0
GF24360,1.0295698e-06,34299.0,0.3100000023841858,0,0.5299999713897705,0,0.4199999868869781,0,,0,,0,,0,0.0
GF18402,1.0670701e-06,599.0,0.1299999952316284,0,0.1800000071525573,0,0.0299999993294477,0,,0,,0,,0,0.0
MA45071,0.0035156116,5199.0,0.3199999928474426,0,0.1299999952316284,0,0.1800000071525573,0,,0,,0,,0,0.0
GF29584,0.005937498,879.0,0.1049999967217445,0,0.1650000065565109,0,0.0450000017881393,0,,0,,0,,0,0.0
GF29584,0.005937498,935.0,0.1049999967217445,0,0.1650000065565109,0,0.0450000017881393,0,,0,,0,,0,0.0
GF29584,1.1457189e-06,879.0,0.1049999967217445,0,0.1650000065565109,0,0.0450000017881393,0,,0,,0,,0,0.0
GF29584,1.1457189e-06,499.0,0.1099999994039535,0,0.1299999952316284,0,0.0299999993294477,0,,0,,0,,0,0.0
GF29584,1.1457189e-06,605.0,0.1099999994039535,0,0.1299999952316284,0,0.0299999993294477,0,,0,,0,,0,0.0
GF29584,1.1457189e-06,605.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF29584,1.1457189e-06,1265.0,0.1299999952316284,0,0.050000000745058,0,0.1800000071525573,0,,0,,0,,0,0.0
GF29584,0.01008118,1595.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF29584,1.1457189e-06,1705.0,0.125,0,0.1800000071525573,0,0.050000000745058,0,,0,,0,,0,0.0
GF26806,0.0044453642,399.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF26806,1.0992889e-06,1699.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF29584,0.01008118,1999.0,0.2569999992847442,0,0.1220000013709068,0,0.0549999997019767,0,,0,,0,,0,0.0
GF18300,0.0033821801,699.0,0.3499999940395355,0,0.2000000029802322,0,0.0199999995529651,0,,0,,0,,0,0.0
GF27450,0.0050393892,4499.0,0.1299999952316284,0,0.1199999973177909,0,0.0299999993294477,0,,0,,0,,0,0.0
GF18259,1.0766635e-06,699.0,0.1599999964237213,0,0.0599999986588954,0,0.0199999995529651,0,,0,,0,,0,0.0
EY68966,1.1505473e-06,11999.0,0.324999988079071,0,0.2750000059604645,0,0.3499999940395355,0,,0,,0,,0,0.0
EY68966,1.1505473e-06,11999.0,0.3300000131130218,0,0.2800000011920929,0,0.3499999940395355,0,1.0,0,1.0,0,0.0,0,0.0
EY68966,1.1505473e-06,6699.0,0.2899999916553497,0,0.3100000023841858,0,0.1800000071525573,0,,0,,0,,0,0.0
GF19453,0.047679458,4499.0,0.0,0,0.0,0,0.0,0,1.0,0,1.0,0,0.0,0,0.0
GF19453,0.009293868,4399.0,0.2750000059604645,0,0.2249999940395355,0,0.324999988079071,0,1.0,0,1.0,0,0.0,0,0.0
MA63751,0.010706539,1499.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18216,0.023232376,599.0,0.0,0,0.0,0,0.0,0,2.0,0,2.0,0,0.0,0,0.0
GF18208,0.0039430936,57999.0,0.5299999713897705,0,0.0719999969005584,0,0.3300000131130218,0,,0,,0,,0,0.0
GF19788,0.027737716,1499.0,0.1000000014901161,0,0.0850000008940696,0,0.1749999970197677,0,,0,,0,,0,0.0
GF18412,0.0047468776,54299.0,,0,,0,,0,,0,,0,,0,0.0
GF18443,1.1380466e-06,3999.0,0.2800000011920929,0,0.2199999988079071,0,0.0700000002980232,0,,0,,0,,0,0.0
GF18402,0.039555002,399.0,0.5,0,0.1599999964237213,0,0.0299999993294477,0,,0,,0,,0,0.0
GF18165,0.01932056,4899.0,0.5199999809265137,0,0.2800000011920929,0,0.5099999904632568,0,0.0,0,,0,0.0,0,0.0
EY23865,0.012703424,99.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
EY86601,0.0033979912,1150.0,0.1400000005960464,0,0.0599999986588954,0,0.4000000059604645,0,,0,,0,,0,0.0
GF18200,1.1301788e-06,299.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF30960,0.023787012,650.0,0.2800000011920929,0,0.1299999952316284,0,0.0399999991059303,0,,0,,0,,0,0.0
GF19436,0.013428034,1699.0,0.2000000029802322,0,0.2000000029802322,0,0.2800000011920929,0,,0,,0,,0,0.0
GF18535,0.020096429,499.0,0.1700000017881393,0,0.0799999982118606,0,0.025000000372529,0,,0,,0,,0,0.0
GF18134,0.014863108,1999.0,0.2899999916553497,0,0.2049999982118606,0,0.0649999976158142,0,,0,,0,,0,0.0
GF18258,0.012045741,599.0,0.2000000029802322,0,0.1449999958276748,0,0.025000000372529,0,,0,,0,,0,0.0
MA00331,0.0145571595,420.0,0.1299999952316284,0,0.125,0,0.1049999967217445,0,,0,,0,,0,0.0
GF19451,0.012434556,699.0,,0,,0,,0,,0,,0,,0,0.0
GF20755,0.0124013275,899.0,,0,,0,,0,,0,,0,,0,0.0
GF18393,0.013979825,2499.0,0.1749999970197677,0,0.1749999970197677,0,0.209999993443489,0,,0,,0,,0,0.0
GF18259,1.0766635e-06,250.0,0.209999993443489,0,0.1000000014901161,0,0.0099999997764825,0,,0,,0,,0,0.0
GF18443,1.1380466e-06,10999.0,0.2300000041723251,0,0.0900000035762786,0,0.2599999904632568,0,,0,,0,,0,0.0
GF18443,1.1380466e-06,6799.0,0.2199999988079071,0,0.0700000002980232,0,0.1400000005960464,0,,0,,0,,0,0.0
GF19438,0.0020481285,1599.0,,0,,0,,0,,0,,0,,0,0.0
GF19438,0.018031523,1599.0,,0,,0,,0,,0,,0,,0,0.0
GF19440,0.033901867,1799.0,0.2899999916553497,0,0.2300000041723251,0,0.0900000035762786,0,3.0,0,,0,0.0,0,3.0
FE25130,1.0020505e-06,2299.0,0.2300000041723251,0,0.0900000035762786,0,0.1899999976158142,0,,0,,0,,0,0.0
GF18402,0.0035558334,1099.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18208,0.0039430936,38999.0,0.5,0,0.0649999976158142,0,0.3100000023841858,0,,0,,0,,0,0.0
GF18208,0.011122505,27999.0,0.5,0,0.0649999976158142,0,0.3100000023841858,0,,0,,0,,0,0.0
GF20762,0.026586533,1099.0,0.3899999856948852,0,0.1049999967217445,0,0.0599999986588954,0,2.0,0,1.0,0,0.0,0,1.0
GF18417,1.169576e-06,33699.0,0.270000010728836,0,0.1150000020861625,0,0.25,0,,0,,0,,0,0.0
GF18208,0.016364453,32999.0,,0,,0,,0,,0,,0,,0,0.0
GF19346,0.0071884873,5199.0,0.3000000119209289,0,0.449999988079071,0,0.1199999973177909,0,,0,,0,,0,0.0
GF18250,1.0732556e-06,22999.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF20759,0.016509937,3999.0,0.4199999868869781,0,0.1000000014901161,0,0.1099999994039535,0,,0,,0,,0,0.0
GF18259,0.0055796294,299.0,0.1000000014901161,0,0.0149999996647238,0,0.2000000029802322,0,,0,,0,,0,0.0
GF21566,1.0941575e-06,1550.0,0.1949999928474426,0,0.0799999982118606,0,0.1800000071525573,0,,0,,0,,0,0.0
GF18208,0.0039430936,46999.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18208,0.0061321673,38999.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF19415,0.1771203,19499.0,0.0,0,0.0,0,0.0,0,1.0,0,1.0,0,0.0,0,0.0
GF18375,1.0426945e-06,1499.0,0.1199999973177909,0,0.0799999982118606,0,0.0149999996647238,0,,0,,0,,0,0.0
FE94230,1.0985846e-06,81999.0,,0,,0,,0,,0,,0,,0,0.0
EY66593,0.0014213917,299.0,,0,,0,,0,,0,,0,,0,0.0
MA45114,0.0035383056,110.0,0.1500000059604644,0,0.0010000000474974,0,0.2199999988079071,0,,0,,0,,0,0.0
MA45114,1.3657896e-06,110.0,0.1500000059604644,0,0.0020000000949949,0,0.2599999904632568,0,,0,,0,,0,0.0
MA45088,1.5283401e-06,399.0,0.2899999916553497,0,0.0299999993294477,0,0.1500000059604644,0,,0,,0,,0,0.0
MA81985,9.855769e-07,280.0,0.1800000071525573,0,0.050000000745058,0,0.1000000014901161,0,,0,,0,,0,0.0
MA81985,9.855769e-07,380.0,0.2199999988079071,0,0.1000000014901161,0,0.0299999993294477,0,,0,,0,,0,0.0
GF26822,1.5884892e-06,2499.0,0.3000000119209289,0,0.050000000745058,0,0.1000000014901161,0,,0,,0,,0,0.0
MA09455,0.019123482,1999.0,,0,,0,,0,1.0,0,,0,0.0,0,1.0
GF30129,0.012770993,780.0,0.1899999976158142,0,0.0949999988079071,0,0.0049999998882412,0,,0,,0,,0,0.0
MA08252,0.0033985386,830.0,0.1749999970197677,0,0.1400000005960464,0,0.1700000017881393,0,,0,,0,,0,0.0
GF19415,0.0038237025,25999.0,0.8799999952316284,0,0.5099999904632568,0,0.6499999761581421,0,,0,,0,,0,0.0
GF18208,0.012129394,49999.0,,0,,0,,0,,0,,0,,0,0.0
GF18300,0.020930203,1399.0,0.0,0,0.0,0,0.0,0,1.0,0,1.0,0,0.0,0,0.0
GF30129,0.024760436,499.0,,0,,0,,0,1.0,0,1.0,0,0.0,0,0.0
FE15858,1.171579e-06,1150.0,0.4099999964237213,0,0.1299999952316284,0,0.0399999991059303,0,,0,,0,,0,0.0
GF19346,0.005297408,2799.0,0.3000000119209289,0,0.1580000072717666,0,0.0649999976158142,0,,0,,0,,0,0.0
GF21592,0.008369216,999.0,0.2899999916553497,0,0.1550000011920929,0,0.2599999904632568,0,1.0,0,1.0,0,0.0,0,0.0
GF19436,0.017232643,1599.0,0.2450000047683715,0,0.2300000041723251,0,0.2300000041723251,0,,0,,0,,0,0.0
GF20757,1.0361907e-06,999.0,0.0900000035762786,0,0.0599999986588954,0,0.1800000071525573,0,,0,,0,,0,0.0
GF20757,0.01823592,1399.0,0.0900000035762786,0,0.0599999986588954,0,0.1800000071525573,0,,0,,0,,0,0.0
GF21716,0.0036090114,950.0,0.1400000005960464,0,0.0850000008940696,0,0.0900000035762786,0,,0,,0,,0,0.0
GF19430,0.013430112,9999.0,0.5799999833106995,0,0.3199999928474426,0,0.3199999928474426,0,,0,,0,,0,0.0
GF19421,0.038562763,4999.0,0.449999988079071,0,0.1599999964237213,0,0.7200000286102295,0,,0,,0,,0,0.0
GF18248,1.1046195e-06,,0.0700000002980232,0,0.050000000745058,0,0.1199999973177909,0,,0,,0,,0,0.0
GF18165,1.0977591e-06,2350.0,0.3899999856948852,0,0.2000000029802322,0,0.3400000035762787,0,,0,,0,,0,0.0
GF18165,0.019430336,3499.0,0.3899999856948852,0,0.2000000029802322,0,0.3400000035762787,0,,0,,0,,0,0.0
GF18165,0.005688954,2079.0,0.3899999856948852,0,0.2000000029802322,0,0.2399999946355819,0,,0,,0,,0,0.0
GF18225,8.0869995e-07,3699.0,0.2199999988079071,0,0.1199999973177909,0,0.0700000002980232,0,,0,,0,,0,0.0
MA10194,0.0035558334,3999.0,0.4799999892711639,0,0.1599999964237213,0,0.0799999982118606,0,,0,,0,,0,0.0
GF18705,0.003603067,799.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF19422,0.025395086,6799.0,0.3400000035762787,0,0.3400000035762787,0,0.3000000119209289,0,,0,,0,,0,0.0
GF19422,0.00931014,7199.0,0.3700000047683716,0,0.3700000047683716,0,0.3100000023841858,0,,0,,0,,0,0.0
FE43822,0.0064296797,499.0,0.0,0,0.0,0,0.0,0,1.0,0,,0,0.0,0,1.0
GF18548,0.0048363926,10499.0,,0,,0,,0,,0,,0,,0,0.0
GF26918,0.015689626,3199.0,1.600000023841858,0,0.4600000083446502,0,0.050000000745058,0,,0,,0,,0,0.0
MA10194,0.0035558334,3999.0,,0,,0,,0,,0,,0,,0,0.0
GF18405,0.0035444908,1299.0,0.1800000071525573,0,0.1299999952316284,0,0.0900000035762786,0,,0,,0,,0,0.0
GF18259,0.004265864,699.0,,0,,0,,0,,0,,0,,0,0.0
GF18259,0.0068907863,399.0,,0,,0,,0,,0,,0,,0,0.0
GF18259,0.0068907863,399.0,,0,,0,,0,,0,,0,,0,0.0
MA00333,0.019827427,650.0,0.2199999988079071,0,0.1700000017881393,0,0.0700000002980232,0,,0,,0,,0,0.0
GF26833,1.6335366e-06,4499.0,0.1049999967217445,0,0.1449999958276748,0,0.1599999964237213,0,,0,,0,,0,0.0
GF26833,0.0054434887,6599.0,0.2000000029802322,0,0.1299999952316284,0,0.1199999973177909,0,,0,,0,,0,0.0
GF18705,1.0812445e-06,799.0,0.3300000131130218,0,0.0900000035762786,0,0.1099999994039535,0,,0,,0,,0,0.0
GF18405,1.0636663e-06,250.0,0.0850000008940696,0,0.0399999991059303,0,0.1550000011920929,0,,0,,0,,0,0.0
GF20761,0.009118302,1899.0,0.3700000047683716,0,0.0599999986588954,0,0.1299999952316284,0,,0,,0,,0,0.0
GF18259,0.008733356,999.0,0.1800000071525573,0,0.1049999967217445,0,0.0199999995529651,0,,0,,0,,0,0.0
GF27460,0.011347664,21499.0,0.5199999809265137,0,0.4399999976158142,0,0.1599999964237213,0,,0,,0,,0,0.0
GF18330,0.013701773,1999.0,0.449999988079071,0,0.0799999982118606,0,0.0399999991059303,0,,0,,0,,0,0.0
MA07228,0.014045045,11999.0,0.75,0,0.3050000071525574,0,0.4000000059604645,0,,0,,0,,0,0.0
GF19430,1.119176e-06,12999.0,0.3100000023841858,0,0.550000011920929,0,0.3199999928474426,0,1.0,0,1.0,0,0.0,0,0.0
EY80857,1.1501627e-06,5499.0,,0,,0,,0,,0,,0,,0,0.0
GF18325,0.04735062,1999.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF19430,0.030036163,9999.0,0.546999990940094,0,0.3030000030994415,0,0.3199999928474426,0,,0,,0,,0,0.0
GF26721,0.0068386495,699.0,0.25,0,0.2000000029802322,0,0.0299999993294477,0,,0,,0,,0,0.0
GF26721,0.005039602,999.0,0.2399999946355819,0,0.2399999946355819,0,0.0350000001490116,0,,0,,0,,0,0.0
GF26721,0.0032405546,1399.0,0.2199999988079071,0,0.2199999988079071,0,0.0280000008642673,0,,0,,0,,0,0.0
GF26721,0.0032405546,1999.0,0.2399999946355819,0,0.2399999946355819,0,0.0350000001490116,0,,0,,0,,0,0.0
GF18258,1.0038117e-06,799.0,0.0,0,0.0,0,0.0,0,1.0,0,1.0,0,0.0,0,0.0
GF18258,0.010603575,750.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18379,0.13995017,199.0,0.0799999982118606,0,0.0799999982118606,0,0.1400000005960464,0,3.0,0,3.0,0,0.0,0,0.0
GF19443,0.00817711,1599.0,0.1969999969005584,0,0.0209999997168779,0,0.0049999998882412,0,,0,,0,,0,0.0
GF19443,1.0222665e-06,699.0,0.0480000004172325,0,0.0109999999403953,0,0.0189999993890523,0,,0,,0,,0,0.0
GF18250,1.0732556e-06,4999.0,0.210999995470047,0,0.1309999972581863,0,0.0350000001490116,0,,0,,0,,0,0.0
GF18335,0.009782627,11999.0,0.5649999976158142,0,0.1199999973177909,0,0.3849999904632568,0,1.0,0,1.0,0,0.0,0,0.0
MA00289,1.0385183e-06,16999.0,0.2560000121593475,0,0.1080000028014183,0,0.2150000035762787,0,,0,,0,,0,0.0
GF19436,0.020605607,1799.0,0.2000000029802322,0,0.1000000014901161,0,0.25,0,,0,,0,,0,0.0
GF19436,0.024570271,1799.0,0.2199999988079071,0,0.1720000058412552,0,0.2399999946355819,0,2.0,0,1.0,0,0.0,0,1.0
GF19436,0.022334384,1799.0,0.2199999988079071,0,0.1700000017881393,0,0.2399999946355819,0,,0,,0,,0,0.0
GF19436,0.01980635,1350.0,0.1700000017881393,0,0.2399999946355819,0,0.2300000041723251,0,,0,,0,,0,0.0
GF19436,0.037648093,1799.0,0.2199999988079071,0,0.1720000058412552,0,0.2399999946355819,0,0.0,0,,0,0.0,0,0.0
GF18705,0.0145056145,6599.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
MA45084,0.010320049,250.0,0.1809999942779541,0,0.1040000021457672,0,0.0170000009238719,0,,0,,0,,0,0.0
MA45084,1.4675142e-06,399.0,0.2300000041723251,0,0.101000003516674,0,0.0140000004321336,0,,0,,0,,0,0.0
GF18535,0.018139161,999.0,0.1700000017881393,0,0.050000000745058,0,0.0299999993294477,0,1.0,0,,0,0.0,0,1.0
FE55979,1.3067653e-06,4399.0,0.1500000059604644,0,0.0299999993294477,0,0.1299999952316284,0,,0,,0,,0,0.0
MA76021,0.0078057367,1199.0,0.1299999952316284,0,0.0199999995529651,0,0.1599999964237213,0,1.0,0,1.0,0,0.0,0,0.0
MA10221,1.0197033e-06,75.0,0.0549999997019767,0,0.1700000017881393,0,0.0049999998882412,0,,0,,0,,0,0.0
MA10221,1.0197033e-06,199.0,0.2000000029802322,0,0.050000000745058,0,0.0010000000474974,0,,0,,0,,0,0.0
MA10221,0.009057345,180.0,0.0549999997019767,0,0.25,0,0.0049999998882412,0,,0,,0,,0,0.0
MA10221,1.0197033e-06,130.0,0.0549999997019767,0,0.1700000017881393,0,0.0049999998882412,0,,0,,0,,0,0.0
MA10818,1.3538462e-06,530.0,0.1099999994039535,0,0.0599999986588954,0,0.0099999997764825,0,,0,,0,,0,0.0
GF18423,0.028017286,1599.0,0.1099999994039535,0,0.0350000001490116,0,0.0599999986588954,0,,0,,0,,0,0.0
GF18423,0.023136625,1399.0,0.1150000020861625,0,0.1150000020861625,0,0.0399999991059303,0,,0,,0,,0,0.0
GF18248,0.04428208,2499.0,0.1800000071525573,0,0.0700000002980232,0,0.0599999986588954,0,,0,,0,,0,0.0
GF26920,0.006371325,999.0,0.2049999982118606,0,0.0700000002980232,0,0.1449999958276748,0,,0,,0,,0,0.0
GF26777,1.1525863e-06,2499.0,0.1850000023841858,0,0.1449999958276748,0,0.0820000022649765,0,,0,,0,,0,0.0
GF26771,1.0815293e-06,3750.0,0.2399999946355819,0,0.209999993443489,0,0.1700000017881393,0,,0,,0,,0,0.0
GF18154,0.0035800296,2199.0,0.1599999964237213,0,0.1400000005960464,0,0.0450000017881393,0,,0,,0,,0,0.0
GF19428,0.009919301,5599.0,,0,,0,,0,,0,,0,,0,0.0
GF19446,9.216183e-07,1999.0,0.4449999928474426,0,0.324999988079071,0,0.0750000029802322,0,,0,,0,,0,0.0
EY66593,0.017634723,399.0,0.1899999976158142,0,0.1099999994039535,0,0.0199999995529651,0,,0,,0,,0,0.0
EY66593,0.0032408836,399.0,0.1899999976158142,0,0.1099999994039535,0,0.0199999995529651,0,,0,,0,,0,0.0
GF19450,0.0035449772,2599.0,0.2140000015497207,0,0.2300000041723251,0,0.1099999994039535,0,,0,,0,,0,0.0
GF18243,0.004885274,799.0,0.1150000020861625,0,0.0799999982118606,0,0.0099999997764825,0,,0,,0,,0,0.0
GF18250,0.018340198,11999.0,,0,,0,,0,2.0,0,,0,0.0,0,2.0
GF21592,0.02256772,799.0,0.3000000119209289,0,0.1500000059604644,0,0.2800000011920929,0,2.0,0,1.0,0,0.0,0,1.0
GF20767,0.024803404,1099.0,0.2349999994039535,0,0.1199999973177909,0,0.2399999946355819,0,,0,,0,,0,0.0
GF20761,0.019024845,1499.0,0.1000000014901161,0,0.3499999940395355,0,0.050000000745058,0,1.0,0,1.0,0,0.0,0,0.0
GF19444,8.4516387e-07,799.0,0.1599999964237213,0,0.1049999967217445,0,0.1099999994039535,0,,0,,0,,0,0.0
GF19444,0.008928902,399.0,0.1400000005960464,0,0.1899999976158142,0,0.050000000745058,0,,0,,0,,0,0.0
MA00325,0.020021193,3099.0,0.0,0,0.0,0,0.0,0,1.0,0,,0,0.0,0,1.0
GF18300,0.012179502,2850.0,0.2300000041723251,0,0.1400000005960464,0,0.0299999993294477,0,,0,,0,,0,0.0
EY68966,0.0040449407,15999.0,0.2000000029802322,0,0.3799999952316284,0,0.3600000143051147,0,1.0,0,1.0,0,0.0,0,0.0
GF18209,0.003739813,,0.9800000190734864,0,0.6000000238418579,0,0.1400000005960464,0,,0,,0,,0,0.0
GF20762,0.017773146,380.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18438,0.005864925,16999.0,0.3799999952316284,0,0.0649999976158142,0,0.2399999946355819,0,,0,,0,,0,0.0
MA76008,0.018177161,1250.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF30162,0.045561716,1299.0,0.1850000023841858,0,0.1449999958276748,0,0.0599999986588954,0,0.0,0,,0,0.0,0,0.0
MA00325,1.1354019e-06,1350.0,0.5199999809265137,0,0.0799999982118606,0,0.3000000119209289,0,,0,,0,,0,0.0
GF18296,0.042009767,1799.0,0.209999993443489,0,0.1099999994039535,0,0.1500000059604644,0,,0,,0,,0,0.0
GF21566,1.0941575e-06,2150.0,,0,,0,,0,,0,,0,,0,0.0
GF18208,0.012129394,49999.0,,0,,0,,0,,0,,0,,0,0.0
GF19441,0.01768495,1499.0,0.1599999964237213,0,0.0399999991059303,0,0.2399999946355819,0,,0,,0,,0,0.0
GF19441,1.0315268e-06,999.0,0.2199999988079071,0,0.0599999986588954,0,0.25,0,,0,,0,,0,0.0
GF19440,1.1512053e-06,7499.0,0.2349999994039535,0,0.0949999988079071,0,0.2349999994039535,0,,0,,0,,0,0.0
MA00327,1.2395899e-06,1699.0,0.2949999868869781,0,0.1199999973177909,0,0.2399999946355819,0,,0,,0,,0,0.0
GF18423,0.005602212,4699.0,0.1700000017881393,0,0.1159999966621398,0,0.0390000008046627,0,,0,,0,,0,0.0
GF18423,0.013011117,2999.0,0.1700000017881393,0,0.1169999986886978,0,0.0399999991059303,0,,0,,0,,0,0.0
GF18423,0.007530649,3399.0,0.1089999973773956,0,0.1159999966621398,0,0.0370000004768371,0,,0,,0,,0,0.0
GF18200,1.1301788e-06,3299.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18136,0.0034466279,3199.0,0.9399999976158142,0,0.2949999868869781,0,0.0780000016093254,0,,0,,0,,0,0.0
GF18259,0.0055796294,250.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18259,1.0766635e-06,299.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
FE43822,1.0205841e-06,340.0,0.2399999946355819,0,0.1000000014901161,0,0.0900000035762786,0,,0,,0,,0,0.0
GF18250,0.0055619683,36799.0,,0,,0,,0,,0,,0,,0,0.0
MA01197,0.003321402,8999.0,0.2599999904632568,0,0.2300000041723251,0,0.1700000017881393,0,,0,,0,,0,0.0
GF18335,0.019494032,28999.0,0.6700000166893005,0,0.4350000023841858,0,0.1800000071525573,0,,0,,0,,0,0.0
EY89691,1.0946418e-06,2199.0,0.2899999916553497,0,0.1500000059604644,0,0.449999988079071,0,1.0,0,1.0,0,0.0,0,0.0
GF20765,0.066314094,,0.5199999809265137,0,0.1299999952316284,0,0.5,0,,0,,0,,0,0.0
GF20765,0.022604596,,0.6600000262260437,0,0.1199999973177909,0,0.5,0,,0,,0,,0,0.0
GF20765,0.022378512,3899.0,0.8299999833106995,0,0.125,0,0.5099999904632568,0,,0,,0,,0,0.0
GF18393,1.0197033e-06,14599.0,,0,,0,,0,,0,,0,,0,0.0
MA76008,1.0713999e-06,1299.0,0.1400000005960464,0,0.1000000014901161,0,0.0099999997764825,0,,0,,0,,0,0.0
MA76008,1.0713999e-06,499.0,0.1400000005960464,0,0.1000000014901161,0,0.0099999997764825,0,,0,,0,,0,0.0
MA76008,0.018855566,1199.0,0.1199999973177909,0,0.1199999973177909,0,0.0299999993294477,0,,0,,0,,0,0.0
MA76008,1.0713999e-06,2499.0,0.1700000017881393,0,0.0900000035762786,0,0.0299999993294477,0,,0,,0,,0,0.0
GF20758,0.013824214,1999.0,0.0599999986588954,0,0.2399999946355819,0,0.2199999988079071,0,1.0,0,1.0,0,0.0,0,0.0
GF18217,0.006348388,4699.0,,0,,0,,0,,0,,0,,0,0.0
EY80857,0.013889144,5499.0,,0,,0,,0,,0,,0,,0,0.0
MA00331,1.2131977e-06,1150.0,0.0900000035762786,0,0.0900000035762786,0,0.2800000011920929,0,,0,,0,,0,0.0
MA01179,1.0197033e-06,2499.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
